Week,Team,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef
11/11/2000,New Mexico,14,43,143,11,4,61,2,1,Nevada-Las Vegas,18,46,181,21,13,148,3,2
11/11/2000,New Mexico State,41,64,432,28,14,228,2,2,Idaho,44,39,157,37,19,366,1,1
11/11/2000,North Texas,28,37,111,31,19,214,2,1,Arkansas State,53,31,193,38,21,213,1,0
11/11/2000,Northwestern,17,50,129,45,25,248,0,0,Iowa,27,40,103,27,17,250,0,0
11/11/2000,Ohio,23,55,277,12,2,17,1,0,Bowling Green,21,36,102,25,14,236,1,0
11/11/2000,Ohio State,24,57,223,38,23,251,3,0,Illinois,21,30,152,30,16,181,1,0
11/11/2000,Oklahoma,35,28,105,42,28,263,2,1,Texas A & M,31,37,97,37,18,219,2,0
11/11/2000,Oklahoma State,0,39,107,39,22,223,2,1,Texas Tech,58,29,152,47,32,252,0,0
11/11/2000,Oregon,25,38,76,36,20,252,1,1,California,17,28,88,39,15,197,1,0
11/11/2000,Oregon State,33,41,73,31,17,231,1,0,Arizona,9,31,69,22,9,89,1,0
11/11/2000,Penn State,11,34,177,35,19,230,4,1,Michigan,33,50,232,29,14,212,3,0
11/11/2000,Pittsburgh,7,30,77,39,19,189,2,1,Miami-Florida,35,41,155,37,22,264,0,0
11/11/2000,Purdue,10,21,79,43,26,279,3,0,Michigan State,30,51,292,23,12,195,1,0
11/11/2000,Rice,21,43,175,18,7,130,0,0,Texas-El Paso,38,35,115,30,21,339,0,0
11/11/2000,Rutgers,24,35,176,48,24,274,4,2,West Virginia,31,51,152,26,12,126,1,1
11/11/2000,Southern Cal,28,41,91,54,29,379,1,2,Washington State,33,38,130,32,12,242,0,2
11/11/2000,South Carolina,21,35,81,28,19,166,0,1,Florida,41,31,152,46,27,356,0,0
11/11/2000,Southern Miss,33,38,46,34,25,261,1,0,Alabama-Birmingham,30,51,191,25,15,146,0,0
11/11/2000,Southern Methodist,24,39,177,19,14,157,1,1,Tulsa,20,38,85,36,19,227,0,1
11/11/2000,Stanford,29,45,145,30,17,169,0,0,Arizona State,7,34,23,38,13,151,2,0
11/11/2000,UL-Lafayette,14,36,176,37,15,198,4,1,Jacksonville St,28,47,201,23,13,205,0,2
11/11/2000,Syracuse,31,57,224,14,4,62,2,0,Temple,12,32,119,27,6,44,2,1
11/11/2000,Texas Christian,24,62,217,15,7,78,0,1,Fresno State,7,30,41,31,15,183,2,2
11/11/2000,Temple,12,32,119,27,6,44,2,1,Syracuse,31,57,224,14,4,62,2,0
11/11/2000,Tennessee,63,51,290,34,19,212,0,0,Arkansas,20,35,118,20,11,128,1,3
11/11/2000,Texas,51,61,396,19,11,241,2,0,Kansas,16,36,125,25,10,111,1,1
11/11/2000,Toledo,31,35,260,19,6,82,0,0,Ball State,3,44,81,36,24,200,2,0
11/11/2000,Texas Tech,58,29,152,47,32,252,0,0,Oklahoma State,0,39,107,39,22,223,2,1
11/11/2000,Tulane,50,29,125,41,26,380,2,0,Navy,38,56,362,43,24,362,3,3
11/11/2000,Tulsa,20,38,85,36,19,227,0,1,Southern Methodist,24,39,177,19,14,157,1,1
11/11/2000,Texas A & M,31,37,97,37,18,219,2,0,Oklahoma,35,28,105,42,28,263,2,1
11/11/2000,Alabama-Birmingham,30,51,191,25,15,146,0,0,Southern Miss,33,38,46,34,25,261,1,0
11/11/2000,U.C.L.A.,28,24,71,38,22,298,1,1,Washington,35,64,349,19,12,111,0,2
11/11/2000,Nevada-Las Vegas,18,46,181,21,13,148,3,2,New Mexico,14,43,143,11,4,61,2,1
11/11/2000,Utah,34,41,183,16,7,146,0,0,Wyoming,0,34,63,36,15,186,1,1
11/11/2000,Texas-El Paso,38,35,115,30,21,339,0,0,Rice,21,43,175,18,7,130,0,0
11/11/2000,Utah State,38,24,86,57,25,509,0,0,Boise State,66,48,260,30,21,381,0,1
11/11/2000,Vanderbilt,24,32,82,29,17,263,0,1,Kentucky,20,33,192,55,33,385,1,1
11/11/2000,Virginia,0,29,154,30,14,136,1,2,Georgia Tech,35,57,304,37,29,323,0,0
11/11/2000,Virginia Tech,44,61,313,8,2,55,0,0,Central Florida,21,23,21,45,28,362,4,2
11/11/2000,Washington,35,64,349,19,12,111,0,2,U.C.L.A.,28,24,71,38,22,298,1,1
11/11/2000,Washington State,33,38,130,32,12,242,0,2,Southern Cal,28,41,91,54,29,379,1,2
11/11/2000,Wake Forest,6,46,162,26,11,114,1,0,Florida State,35,25,229,39,24,327,3,0
11/11/2000,Wisconsin,43,39,228,23,16,207,0,3,Indiana,22,47,250,35,15,209,4,1
11/11/2000,Western Michigan,17,44,176,20,8,99,3,0,Central Michigan,21,43,97,29,17,220,0,0
11/11/2000,West Virginia,31,51,152,26,12,126,1,1,Rutgers,24,35,176,48,24,274,4,2
11/11/2000,Wyoming,0,34,63,36,15,186,1,1,Utah,34,41,183,16,7,146,0,0
11/18/00,Air Force,45,73,418,17,10,122,1,0,San Diego State,24,28,81,26,14,269,1,2
11/18/00,Akron,34,60,306,20,11,113,0,2,Kent State,6,29,82,38,17,205,1,4
11/18/00,Alabama,0,22,23,29,12,112,1,0,Auburn,9,47,162,20,10,139,2,1
11/18/00,Arkansas,17,47,149,27,9,68,3,0,Mississippi State,10,39,68,22,12,138,0,1
11/18/00,Army,7,32,47,49,22,216,1,1,Alabama-Birmingham,27,41,209,28,14,218,1,1
11/18/00,Auburn,9,47,162,20,10,139,2,1,Alabama,0,22,23,29,12,112,1,0
11/18/00,Ball State,29,54,255,20,13,137,0,1,Connecticut,0,31,40,37,20,254,0,2
11/18/00,Baylor,22,31,66,35,17,227,3,4,Oklahoma State,50,51,240,24,15,171,0,2
11/18/00,Boise State,66,31,120,31,21,449,0,0,Idaho,24,41,111,40,22,289,5,0
11/18/00,Buffalo,16,56,290,24,12,121,3,0,Miami-Ohio,17,47,239,21,9,104,4,1
11/18/00,Brigham Young,37,44,149,35,21,349,1,1,New Mexico,13,33,90,28,11,178,0,2
11/18/00,California,30,37,181,34,22,195,4,1,Stanford,36,41,48,23,12,242,1,0
11/18/00,Cincinnati,27,36,72,42,20,197,0,2,Southern Miss,24,42,138,34,19,203,2,3
11/18/00,Clemson,16,49,174,30,14,185,1,0,South Carolina,14,39,162,26,13,200,3,0
11/18/00,Central Michigan,6,28,104,24,7,65,0,1,Northern Illinois,40,64,299,21,10,174,1,0
11/18/00,Colorado State,37,33,74,26,17,216,0,2,Wyoming,13,39,152,30,14,138,3,1
11/18/00,Duke,21,36,107,36,10,140,3,1,North Carolina,59,41,247,26,18,218,1,2
11/18/00,East Carolina,24,32,1,42,26,313,1,1,West Virginia,42,46,79,25,13,316,0,2
11/18/00,Eastern Michigan,0,27,35,34,15,140,3,1,Western Michigan,28,51,191,30,17,223,1,1
11/18/00,Florida,7,20,37,46,27,278,3,0,Florida State,30,29,90,44,23,353,2,0
11/18/00,Fresno State,14,41,181,18,14,139,0,1,Southern Methodist,7,43,151,36,19,190,1,2
11/18/00,Florida State,30,29,90,44,23,353,2,0,Florida,7,20,37,46,27,278,3,0
11/18/00,Georgia,32,45,244,18,9,107,2,2,Mississippi,14,33,67,37,16,175,2,1
11/18/00,Georgia Tech,35,53,193,30,19,354,0,1,Maryland,22,22,20,46,29,318,1,2
11/18/00,Hawaii,27,29,124,51,31,391,1,2,Louisiana Tech,10,20,32,47,28,255,4,0
11/18/00,Houston,13,29,29,34,14,147,5,1,Louisville,32,49,156,34,13,216,1,1
11/18/00,Iowa State,38,50,335,28,13,171,1,1,Kansas,17,38,138,35,15,158,0,1
11/18/00,Idaho,24,41,111,40,22,289,5,0,Boise State,66,31,120,31,21,449,0,0
11/18/00,Illinois,23,36,116,37,20,246,1,2,Northwestern,61,71,315,32,19,163,0,0
11/18/00,Indiana,13,36,205,28,13,123,3,1,Purdue,41,50,294,29,20,216,1,1
11/18/00,Iowa,24,34,136,24,14,159,1,1,Minnesota,27,40,142,38,23,299,0,1
11/18/00,Kansas,17,38,138,35,15,158,0,1,Iowa State,38,50,335,28,13,171,1,1
11/18/00,Kent State,6,29,82,38,17,205,1,4,Akron,34,60,284,20,11,113,0,2
11/18/00,Kansas State,28,55,155,20,9,158,1,0,Missouri,24,42,139,20,9,110,1,1
11/18/00,Kentucky,20,35,96,49,25,330,2,0,Tennessee,59,29,228,25,19,362,1,1
11/18/00,Louisville,32,49,156,34,13,216,1,1,Houston,13,29,29,34,14,147,5,1
11/18/00,Louisiana Tech,10,48,170,85,55,659,5,2,Hawaii,27,67,238,81,53,591,2,4
11/18/00,Marshall,28,20,77,39,26,294,0,2,Ohio,38,66,401,14,10,87,0,0
11/18/00,Michigan State,23,37,100,38,22,308,0,0,Penn State,42,45,244,26,11,218,0,0
11/18/00,Maryland,22,22,20,46,29,318,1,2,Georgia Tech,35,53,193,30,19,354,0,1
11/18/00,Memphis,14,26,85,54,24,216,3,3,Tulane,37,40,123,56,29,360,0,1
11/18/00,Miami-Florida,26,41,156,29,16,263,0,0,Syracuse,0,31,83,27,11,83,2,0
11/18/00,Miami-Ohio,17,47,217,21,9,104,4,1,Buffalo,16,56,290,24,12,121,3,0
11/18/00,Michigan,38,43,88,25,14,303,1,0,Ohio State,26,34,149,48,21,251,3,0
11/18/00,Minnesota,27,40,142,38,23,299,0,1,Iowa,24,34,136,24,14,159,1,1
11/18/00,Mississippi,14,33,67,37,16,175,2,1,Georgia,32,45,244,18,9,107,2,2
11/18/00,Missouri,24,42,139,20,9,110,1,1,Kansas State,28,55,155,20,9,158,1,0
11/18/00,Mississippi State,10,39,68,22,12,138,0,1,Arkansas,17,47,149,27,9,68,3,0
11/18/00,Mid Tennessee St,41,38,168,39,24,292,2,2,UL-Lafayette,38,39,105,45,28,299,0,1
11/18/00,Navy,26,54,283,23,12,151,1,1,Wake Forest,49,53,305,24,16,272,0,2
11/18/00,North Carolina,59,41,247,26,18,218,1,2,Duke,21,36,107,36,10,140,3,1
11/18/00,No Carolina State,17,37,137,46,25,266,1,0,Virginia,24,44,231,17,7,149,0,0
11/18/00,Notre Dame,45,60,295,20,14,186,0,1,Rutgers,17,30,174,28,13,175,3,2
11/18/00,UL-Monroe,6,59,154,74,45,378,2,3,Wofford,14,92,350,41,28,412,1,2
11/18/00,Nevada-Reno,34,38,129,30,17,236,1,1,Rice,28,59,293,23,10,104,1,3
11/18/00,Northern Illinois,40,64,299,21,10,174,1,0,Central Michigan,6,28,104,24,7,65,0,1
11/18/00,New Mexico,13,33,90,28,11,178,0,2,Brigham Young,37,44,149,35,21,349,1,1
11/18/00,New Mexico State,23,39,180,25,12,139,2,3,North Texas,30,53,208,12,6,63,0,1
11/18/00,North Texas,30,53,208,12,6,63,0,1,New Mexico State,23,39,180,25,12,139,2,3
11/18/00,Northwestern,61,71,315,32,19,163,0,1,Illinois,23,36,116,37,20,246,1,2
11/18/00,Ohio,38,66,401,14,10,87,0,0,Marshall,28,20,77,39,26,294,0,2
11/18/00,Ohio State,26,34,149,48,21,251,3,0,Michigan,38,43,88,25,14,303,1,0
11/18/00,Oklahoma,27,25,136,38,24,248,2,2,Texas Tech,13,23,21,62,42,309,2,0
11/18/00,Oklahoma State,50,51,240,24,15,171,0,2,Baylor,22,31,66,35,17,227,3,4
11/18/00,Oregon,13,34,137,48,25,334,5,1,Oregon State,23,39,153,27,14,246,1,0
11/18/00,Oregon State,23,39,153,27,14,246,1,0,Oregon,13,34,137,48,25,334,5,1
11/18/00,Penn State,42,45,244,26,11,218,0,0,Michigan State,23,37,100,38,22,308,0,0
11/18/00,Pittsburgh,7,45,170,29,18,218,1,4,Temple,0,27,12,35,18,170,2,0
11/18/00,Purdue,41,50,294,29,20,216,1,1,Indiana,13,36,205,28,13,123,3,2
11/18/00,Rice,28,59,293,23,10,104,1,3,Nevada-Reno,34,38,129,30,17,236,1,1
11/18/00,Rutgers,17,30,174,28,13,175,3,2,Notre Dame,45,60,295,20,14,186,0,1
11/18/00,Southern Cal,38,44,207,38,26,350,0,2,U.C.L.A.,35,28,71,23,14,257,0,0
11/18/00,South Carolina,14,39,162,26,13,200,3,0,Clemson,16,49,174,30,14,185,1,0
11/18/00,San Diego State,24,28,81,26,14,269,1,2,Air Force,45,73,418,17,10,122,1,0
11/18/00,San Jose State,17,37,206,33,12,196,1,0,Tulsa,28,52,327,27,12,138,0,1
11/18/00,Southern Miss,24,42,138,34,19,203,2,3,Cincinnati,27,36,72,42,20,197,0,2
11/18/00,Southern Methodist,7,43,151,36,19,190,1,2,Fresno State,14,41,181,18,14,139,0,1
11/18/00,Stanford,36,41,48,23,12,242,1,0,California,30,37,181,34,22,195,4,1
11/18/00,UL-Lafayette,38,39,105,45,28,299,0,1,Mid Tennessee St,41,38,168,39,24,292,2,2
11/18/00,Syracuse,0,31,82,27,11,83,2,0,Miami-Florida,26,41,156,29,16,263,0,0
11/18/00,Texas Christian,47,49,313,18,10,216,0,2,Texas-El Paso,14,32,70,47,21,217,1,1
11/18/00,Temple,0,27,12,35,18,170,2,0,Pittsburgh,7,45,169,29,18,218,1,4
11/18/00,Tennessee,59,29,228,25,19,362,1,1,Kentucky,20,35,96,49,25,330,2,0
11/18/00,Texas Tech,13,23,21,62,42,309,2,0,Oklahoma,27,25,136,38,24,248,2,2
11/18/00,Tulane,37,40,123,56,29,360,0,1,Memphis,14,26,85,54,24,216,3,3
11/18/00,Tulsa,28,52,327,27,12,138,0,1,San Jose State,17,37,206,33,12,196,1,0
11/18/00,Alabama-Birmingham,27,41,209,28,14,218,1,1,Army,7,32,47,49,22,216,1,1
11/18/00,U.C.L.A.,35,28,71,23,14,257,0,0,Southern Cal,38,44,207,38,26,350,0,2
11/18/00,Texas-El Paso,14,32,70,47,21,217,1,1,Texas Christian,47,49,313,18,10,216,0,2
11/18/00,Utah State,24,19,51,36,15,209,1,2,Idaho State,27,59,262,34,20,180,3,0
11/18/00,Virginia,24,44,231,17,7,149,0,0,No Carolina State,17,37,137,46,25,266,1,0
11/18/00,Washington,51,53,336,21,11,190,0,1,Washington State,3,28,88,28,12,122,1,0
11/18/00,Washington State,3,28,88,28,12,122,1,0,Washington,51,53,336,21,11,190,0,1
11/18/00,Wake Forest,49,53,305,24,16,272,0,2,Navy,26,55,292,23,12,142,1,1
11/18/00,Western Michigan,28,51,191,30,17,223,1,1,Eastern Michigan,0,27,35,34,15,140,3,1
11/18/00,West Virginia,42,46,79,25,13,316,0,2,East Carolina,24,32,1,42,26,313,1,1
11/18/00,Wyoming,13,39,152,30,14,138,3,1,Colorado State,37,33,74,26,17,216,0,2
11/25/00,Arizona,17,50,195,31,16,176,1,2,Arizona State,30,31,75,35,15,189,0,0
11/25/00,Arkansas,14,47,139,28,15,114,0,0,Louisiana State,3,27,84,27,6,65,2,1
11/25/00,Arizona State,30,31,75,35,15,189,0,0,Arizona,17,50,195,31,16,176,1,2
11/25/00,Boston College,6,42,176,29,12,122,1,0,Miami-Florida,52,41,244,28,18,255,1,1
11/25/00,Bowling Green,17,30,81,31,14,136,2,2,Toledo,51,47,275,23,11,174,1,0
11/25/00,Brigham Young,34,42,100,29,16,284,1,0,Utah,27,30,70,34,16,252,1,1
11/25/00,Colorado,32,43,197,41,25,254,2,0,Nebraska,34,48,296,17,11,139,0,3
11/25/00,East Carolina,14,43,155,20,5,55,2,0,Southern Miss,9,45,110,40,18,261,1,2
11/25/00,Fresno State,37,43,135,25,15,244,0,0,San Jose State,6,26,50,40,16,232,3,1
11/25/00,Georgia,15,18,26,63,37,435,2,1,Georgia Tech,27,34,140,35,20,222,2,0
11/25/00,Georgia Tech,27,34,140,35,20,222,2,0,Georgia,15,18,26,63,37,435,2,1
11/25/00,Hawaii,18,14,42,56,24,361,2,0,Wisconsin,34,64,263,21,12,207,2,1
11/25/00,Louisiana State,3,27,84,27,6,65,2,1,Arkansas,14,47,139,28,15,114,0,0
11/25/00,Miami-Florida,52,41,244,28,18,255,1,1,Boston College,6,42,176,29,12,122,1,0
11/25/00,Mississippi,45,44,230,23,11,147,1,0,Mississippi State,30,40,184,26,13,184,1,1
11/25/00,Mississippi State,30,40,184,26,13,184,1,1,Mississippi,45,44,230,23,11,147,1,0
11/25/00,No Carolina State,32,37,143,30,14,139,0,3,Wake Forest,14,39,164,27,14,126,1,4
11/25/00,Notre Dame,38,62,246,15,9,142,0,0,Southern Cal,21,30,78,35,17,251,2,1
11/25/00,Nebraska,34,48,296,17,11,139,0,3,Colorado,32,43,197,41,25,254,2,0
11/25/00,Nevada-Reno,3,24,17,33,13,153,1,1,Tulsa,38,54,273,22,14,157,1,1
11/25/00,Oklahoma,12,34,155,36,19,154,2,0,Oklahoma State,7,38,173,20,9,102,2,0
11/25/00,Oklahoma State,7,38,173,20,9,102,2,0,Oklahoma,12,34,155,36,19,154,2,0
11/25/00,Pittsburgh,38,46,275,27,11,229,4,0,West Virginia,28,26,49,45,21,343,0,1
11/25/00,Rutgers,21,42,177,36,17,200,1,2,Syracuse,49,54,339,20,11,180,1,1
11/25/00,Southern Cal,21,30,78,35,17,251,2,1,Notre Dame,38,62,246,15,9,142,0,0
11/25/00,San Diego State,24,32,90,32,17,328,1,0,Nevada-Las Vegas,31,39,91,31,19,277,0,0
11/25/00,San Jose State,6,26,50,40,16,232,3,1,Fresno State,37,43,135,25,15,244,0,0
11/25/00,Southern Miss,9,47,132,38,16,239,1,2,East Carolina,14,43,155,20,5,55,2,0
11/25/00,Southern Methodist,7,32,27,31,11,119,1,1,Texas Christian,62,48,307,20,13,251,1,0
11/25/00,Syracuse,49,54,339,20,11,180,1,1,Rutgers,21,42,177,36,17,200,1,2
11/25/00,Texas Christian,62,48,307,20,13,251,1,0,Southern Methodist,7,32,27,31,11,119,1,1
11/25/00,Tennessee,28,46,196,30,14,158,2,1,Vanderbilt,26,25,57,46,21,258,1,0
11/25/00,Texas,43,35,109,24,16,383,0,0,Texas A & M,17,28,81,43,25,290,2,2
11/25/00,Toledo,51,47,275,23,11,174,1,0,Bowling Green,17,30,81,31,14,136,2,2
11/25/00,Tulsa,38,54,273,22,14,157,1,1,Nevada-Reno,3,24,17,33,13,153,1,1
11/25/00,Texas A & M,17,28,81,43,25,290,2,2,Texas,43,35,109,24,16,383,0,0
11/25/00,Nevada-Las Vegas,31,39,91,31,19,277,0,0,San Diego State,24,32,90,32,17,328,1,0
11/25/00,Utah,27,30,70,34,16,252,1,1,Brigham Young,34,42,100,29,16,284,1,0
11/25/00,Vanderbilt,26,25,57,46,21,258,1,0,Tennessee,28,46,196,30,14,158,2,1
11/25/00,Virginia,21,34,171,24,9,157,0,1,Virginia Tech,42,53,259,25,16,202,0,1
11/25/00,Virginia Tech,42,53,259,25,16,202,0,1,Virginia,21,34,171,24,9,157,0,1
11/25/00,Wake Forest,14,39,164,27,14,126,1,4,No Carolina State,32,37,143,30,14,139,0,3
11/25/00,Wisconsin,34,64,263,21,12,207,2,1,Hawaii,18,14,42,56,24,361,2,0
11/25/00,West Virginia,28,26,49,45,21,343,0,1,Pittsburgh,38,46,275,27,11,229,4,0
12/02/2000,Army,28,27,153,31,13,145,2,3,Navy,30,70,300,13,7,88,0,2
12/02/2000,Auburn,6,28,120,43,23,208,2,2,Florida,28,35,191,26,17,238,1,2
12/02/2000,Florida,28,35,191,26,17,238,1,2,Auburn,6,28,120,43,23,208,2,2
12/02/2000,Hawaii,32,15,37,50,26,353,2,0,Nevada-Las Vegas,34,62,431,25,10,124,1,3
12/02/2000,Kansas State,24,38,133,28,12,106,0,1,Oklahoma,27,28,99,44,24,220,3,0
12/02/2000,Marshall,19,31,70,45,29,358,0,1,Western Michigan,14,32,86,34,23,264,1,1
12/02/2000,Navy,30,70,300,13,7,88,0,2,Army,28,27,153,31,13,145,2,3
12/02/2000,Oklahoma,27,28,99,44,24,220,3,0,Kansas State,24,38,133,28,12,106,0,1
12/02/2000,Nevada-Las Vegas,34,62,431,25,10,124,1,3,Hawaii,32,15,37,50,26,353,2,0
12/02/2000,Western Michigan,14,32,86,34,23,264,1,1,Marshall,19,31,70,45,29,358,0,1
